query	subject	identity	alig_len	mismatches	gap	qstart	qend	sStart	sEnd	evalue	bitscore
kmer477	I896	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I915	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I945	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I955	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I958	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I959	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I965	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I968	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I976	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I977	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I977	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I978	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I978	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I998	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J010	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J013	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J014	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J016	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J019	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J022	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J023	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J024	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J027	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J027	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J038	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J066	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J068	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J072	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J072	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J073	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J073	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J074	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J076	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J077	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J078	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J083	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J085	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J090	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J091	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J092	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J094	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J098	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J100	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J107	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J110	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J115	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J120	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J122	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J129	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J139	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J148	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J148	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J151	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J153	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J154	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J155	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J161	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J162	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J165	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J165	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J170	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J171	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J172	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J173	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J174	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J175	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J178	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J184	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J185	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J191	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J192	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J192	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J193	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J194	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J196	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J197	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J199	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J201	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J203	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J205	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J206	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J206	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J207	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J208	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J209	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J210	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J210	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J226	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J233	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J234	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J246	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J247	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J249	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J250	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J251	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J252	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J253	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J254	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J255	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J256	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J257	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J258	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J259	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J260	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J261	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J262	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J263	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J276	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J277	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J294	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J295	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J296	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J299	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J300	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J303	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J304	100	200	0	0	1	200	21814	22013	2e-103	370
kmer477	J305	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J305	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J306	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J310	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J315	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J341	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J349	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J352	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J353	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J354	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J355	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J356	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J357	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J358	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J358	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J359	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J360	100	134	0	0	1	134	21815	21948	1e-66	248
kmer477	J360	100	73	0	0	128	200	22991	23063	9e-33	135
kmer477	J361	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J361	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J362	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J363	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J364	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J364	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J365	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J365	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J366	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J366	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J367	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J368	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J368	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J369	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J370	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J372	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J375	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J376	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J377	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J378	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J379	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J383	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J384	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J385	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J386	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J388	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J390	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J391	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J393	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J399	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J400	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J401	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J402	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J405	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J406	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J407	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J408	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J409	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J409	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J410	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J412	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J420	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J421	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J422	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J424	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J430	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J433	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J435	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J436	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J437	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J438	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J450	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J451	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J452	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J453	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J454	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J455	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J457	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J458	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J459	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J460	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J461	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J462	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J473	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J475	100	200	0	0	1	200	21814	22013	2e-103	370
kmer477	J476	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J477	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J487	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J493	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J494	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J495	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J496	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J497	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J522	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J523	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J524	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J525	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J526	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J527	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J528	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J529	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J546	100	200	0	0	1	200	21815	22014	2e-103	370
kmer477	J549	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J567	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J571	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J582	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J586	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J588	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J589	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J591	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J592	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J595	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J597	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J598	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J600	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J601	100	200	0	0	1	200	21815	22014	2e-103	370
kmer477	J604	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J608	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J609	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J610	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J612	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J616	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J618	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J619	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J620	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J622	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J623	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J625	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J628	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J631	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J632	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J638	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J650	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J656	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J662	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J667	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J672	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J673	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J680	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J690	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J701	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J705	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J733	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J736	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J741	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J747	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J748	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J761	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J764	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J782	100	200	0	0	1	200	21815	22014	2e-103	370
kmer477	J800	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J802	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J805	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J810	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J820	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J836	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J844	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J848	100	200	0	0	1	200	21815	22014	2e-103	370
kmer477	J856	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J865	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J866	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J867	100	200	0	0	1	200	21815	22014	2e-103	370
kmer477	J876	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J884	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J888	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	K003	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	K005	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	K014	100	200	0	0	1	200	21816	22015	2e-103	370
kmer491	C505	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C549	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C569	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C571	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C734	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C742	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C756	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C757	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C871	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C934	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C958	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	C975	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D175	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D236	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D321	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D322	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D422	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D502	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D521	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D665	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D717	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D735	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D799	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D800	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D869	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D879	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D919	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	D925	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E024	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E025	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E087	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E140	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E150	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E153	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E191	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E194	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E198	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E365	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E368	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E530	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E537	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E541	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E555	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E587	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E602	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E809	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E898	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E945	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	E976	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F011	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F013	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F034	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F501	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F569	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F578	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F580	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F657	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F658	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F670	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F684	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F687	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F778	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F934	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F948	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	F954	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	G057	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	G085	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	G102	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	G807	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	G965	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H034	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H320	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H348	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H361	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H378	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H520	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H533	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H540	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H541	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H559	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H561	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H564	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H579	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H624	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H637	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H639	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H640	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H642	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H665	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H672	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H677	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H681	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H682	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H697	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H698	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H703	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H706	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H707	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H709	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H729	100	200	0	0	1	200	22104	21905	2e-103	370
kmer491	H754	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H765	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H775	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H782	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H784	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H787	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H800	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H806	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H810	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H811	100	163	0	0	1	163	23154	22992	8e-83	302
kmer491	H811	100	44	0	0	157	200	21949	21906	1e-16	82.4
kmer491	H812	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H813	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H814	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H834	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H849	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H851	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H852	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H853	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H864	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H866	100	163	0	0	1	163	23154	22992	8e-83	302
kmer491	H866	100	44	0	0	157	200	21949	21906	1e-16	82.4
kmer491	H876	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H877	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H878	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H883	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H902	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H910	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H911	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H915	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	H920	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	I069	100	163	0	0	1	163	23154	22992	8e-83	302
kmer491	I069	100	44	0	0	157	200	21949	21906	1e-16	82.4
kmer491	I072	100	163	0	0	1	163	23153	22991	8e-83	302
kmer491	I072	100	44	0	0	157	200	21949	21906	1e-16	82.4
kmer491	I080	100	163	0	0	1	163	23154	22992	8e-83	302
kmer491	I080	100	44	0	0	157	200	21949	21906	1e-16	82.4
kmer491	I089	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	I106	100	200	0	0	1	200	22105	21906	2e-103	370
kmer491	I110	100	200	0	0	1	200	22105	21906	2e-103	370
