query	subject	identity	alig_len	mismatches	gap	qstart	qend	sStart	sEnd	evalue	bitscore
kmer445	J782	100	200	0	0	1	200	21879	22078	2e-103	370
kmer445	J800	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J802	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J805	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J810	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J820	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J836	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J844	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J848	100	200	0	0	1	200	21879	22078	2e-103	370
kmer445	J856	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J865	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J866	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J867	100	200	0	0	1	200	21879	22078	2e-103	370
kmer445	J876	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J884	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	J888	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	K003	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	K005	100	200	0	0	1	200	21880	22079	2e-103	370
kmer445	K014	100	200	0	0	1	200	21880	22079	2e-103	370
kmer477	C505	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C549	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C569	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C571	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C734	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C742	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C756	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C757	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C871	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C934	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C958	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	C975	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D175	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D236	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D321	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D322	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D422	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D502	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D521	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D665	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D717	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D735	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D799	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D800	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D869	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D879	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D919	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	D925	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E024	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E025	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E087	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E140	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E150	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E153	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E191	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E194	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E198	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E365	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E368	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E530	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E537	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E541	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E555	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E587	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E602	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E809	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E898	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E945	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	E976	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F011	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F013	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F034	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F501	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F569	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F578	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F580	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F657	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F658	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F670	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F684	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F687	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F778	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F934	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F948	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	F954	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	G057	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	G085	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	G102	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	G807	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	G965	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H034	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H320	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H348	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H361	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H378	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H520	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H533	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H540	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H541	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H559	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H561	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H564	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H579	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H624	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H637	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H639	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H640	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H642	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H665	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H672	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H677	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H681	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H682	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H697	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H698	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H703	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H706	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H707	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H709	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H729	100	200	0	0	1	200	21815	22014	2e-103	370
kmer477	H754	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H765	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H775	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H782	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H784	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H787	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H800	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H806	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H810	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H811	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	H811	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	H812	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H813	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H814	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H834	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H849	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H851	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H852	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H853	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H864	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H866	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	H866	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	H876	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H877	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H878	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H883	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H902	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H910	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H911	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H915	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	H920	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I069	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I069	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I072	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I072	100	73	0	0	128	200	22991	23063	9e-33	135
kmer477	I080	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I080	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I089	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I106	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I110	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I111	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I112	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I113	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I120	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I127	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I136	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I150	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I182	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I182	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I187	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I188	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I223	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I228	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I238	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I257	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I259	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I263	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I270	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I271	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I273	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I273	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I289	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I318	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I323	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I331	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I344	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I350	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I351	100	200	0	0	1	200	21822	22021	2e-103	370
kmer477	I372	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I373	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I375	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I379	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I382	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I385	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I386	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I387	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I420	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I439	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I452	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I452	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I461	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I462	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I464	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I468	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I476	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I480	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I483	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I496	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I498	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I518	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I521	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I538	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I539	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I598	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I602	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I623	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I646	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I656	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I669	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I692	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I705	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I707	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I728	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I735	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I743	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I751	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I752	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I754	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I755	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I762	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I762	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I763	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I859	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I892	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I896	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I915	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I945	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I955	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I958	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I959	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I965	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I968	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I976	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	I977	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I977	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I978	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	I978	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	I998	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J010	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J013	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J014	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J016	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J019	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J022	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J023	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J024	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J027	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J027	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J038	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J066	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J068	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J072	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J072	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J073	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J073	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J074	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J076	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J077	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J078	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J083	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J085	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J090	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J091	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J092	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J094	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J098	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J100	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J107	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J110	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J115	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J120	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J122	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J129	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J139	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J148	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J148	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J151	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J153	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J154	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J155	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J161	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J162	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J165	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J165	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J170	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J171	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J172	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J173	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J174	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J175	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J178	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J184	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J185	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J191	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J192	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J192	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J193	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J194	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J196	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J197	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J199	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J201	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J203	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J205	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J206	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J206	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J207	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J208	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J209	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J210	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J210	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J226	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J233	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J234	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J246	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J247	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J249	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J250	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J251	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J252	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J253	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J254	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J255	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J256	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J257	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J258	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J259	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J260	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J261	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J262	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J263	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J276	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J277	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J294	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J295	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J296	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J299	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J300	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J303	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J304	100	200	0	0	1	200	21814	22013	2e-103	370
kmer477	J305	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J305	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J306	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J310	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J315	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J341	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J349	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J352	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J353	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J354	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J355	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J356	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J357	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J358	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J358	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J359	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J360	100	134	0	0	1	134	21815	21948	1e-66	248
kmer477	J360	100	73	0	0	128	200	22991	23063	9e-33	135
kmer477	J361	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J361	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J362	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J363	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J364	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J364	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J365	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J365	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J366	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J366	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J367	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J368	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J368	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J369	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J370	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J372	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J375	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J376	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J377	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J378	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J379	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J383	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J384	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J385	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J386	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J388	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J390	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J391	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J393	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J399	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J400	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J401	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J402	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J405	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J406	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J407	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J408	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J409	100	134	0	0	1	134	21816	21949	1e-66	248
kmer477	J409	100	73	0	0	128	200	22992	23064	9e-33	135
kmer477	J410	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J412	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J420	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J421	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J422	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J424	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J430	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J433	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J435	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J436	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J437	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J438	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J450	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J451	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J452	100	200	0	0	1	200	21816	22015	2e-103	370
kmer477	J453	100	200	0	0	1	200	21816	22015	2e-103	370
